,Chhudaina Timro Mayale,Chudaina,Gurans Fulyo,Pahilo Junima,Parelima,Yo Mann Ta Mero Nepali Ho,Hindda Hinddai,Timi Bhayera,Abhimaan,Bachau,Khaseka Tara,Timi Bhane,Resham,Ghin Ghin Madal(Panche Baja),Ma Yesto Geet Gaunchhu-Duet,Harek Saas Sita,Khaali,Khula Aakash,Muskuraye,Sa Re Ga Ma Pa,Sabai Thikai Huncha,Tana Mann Bachanle,Aashish,Asaar,Deorali Darah,Junkeri,Neela Akash,Ram Sailee-Ode To My Father,WildFire(Dadhelo),Man Magan,Wora Para,Gajalu Ti Thula Thula,Timilai Ma Ke Bhanu,Baneko Chha Paharale,Bhok Lagyo,Ma Kasari Bhanu,Mero Topi,Nepali Nepalko,Chyangba Hai Chyangba,Ma Bhakta Hu Yo Desh,Kaha Hola Ghar,Dekhe Pachhi,Harsha Ko Geet,Aankhama,Raat Bityo,Sanjha Pakha,Timile Herda,Yaad Sanchi Samjhana,Yo Samjhine Maan Chha,Aanshu Ra Suskera Ka,Dharti Ko Chhati,Ghamma Pani Maya,Him Shrinkhalama,Nepali Hami,Sunsan Prakirti Ko,Timile Diyeka,Timile Jatinai Maya,Yo Chhoto Jeevan Ma,Hamro Nepalma,Hitaiko Maya,Kholai Khola,Saajha Ma Aunu (Maya ko Chino),Yesto Pani Hundo Raichha,Lekhideu Timro Nam,Aagya - Official,Bhumari,Daagbatti,Hey Bhagwan,Soch,Sagarsari Chokho Maya,Timilai Dekhera,Bigrau Jasto Lagchha,Bistarai,Pani Paryo,Timra Dui Aankhama,Akorinchhu,Daya Baya,Kahan Dekhi Kahan Samma,Malai Angali Deu,Paisa,Samarpan,Samjhanchu,Bujhideu,Chaar Dewar,Hera Na,Thamana Haat,Maya Meri Maya,Suna Suna Sundari (From Nango Gaun),Aansu Ko Artha,Fewa Talma Saili,Fulai Fula Dinchhau ki - Remake Version,Mangali,Nabheti Nabheti,Pilayo Sathile,Dashain Tihar,Kasham Ho Kasham,Pheri Tyo Din,Runna Bhanthe,Timi Royeko Pal,Chumera Sugandhi Phool,Je Chhau Timi,Kasari Bhanu,Timro Aankha,Bhanchhan Lognemanchhe,Jaba Sandhya Hunchha
Hey Bhagwan,0.9710716145301937,0.9663366808828232,0.9769989230115431,0.969308486584245,0.9516600549913711,0.9754628791240167,0.9824276576088058,0.9717819130836765,0.9648155777569773,0.9741232373203706,0.9862706374388636,0.9774699431674571,0.9717368858221622,0.9732509016365852,0.968364596253028,0.9891010796237365,0.9774926147643123,0.9769231523245177,0.9705728718305255,0.9861932000154439,0.9454384793337354,0.9332593352728367,0.9863513088582965,0.987404019283241,0.992452200087141,0.9728862659655365,0.9846132359159522,0.9806746429798671,0.9815579943140615,0.9837457515822433,0.989971081843926,0.9773339118843309,0.9773805071059211,0.9595492633778047,0.937123210564594,0.9728981866985662,0.961176949961606,0.9756279514393454,0.9803442169246714,0.9486990266609108,0.9888114439815582,0.9734635025192381,0.9912303704415328,0.994381517060513,0.993933755428958,0.9918177475076002,0.9761593687984007,0.9815824444183461,0.9682580179403573,0.983179874117202,0.9752800724858479,0.9882103987735763,0.9793120471299543,0.9624850385286783,0.9879494122004951,0.9818333256283401,0.9860238438439933,0.9831282320772186,0.9692377429640857,0.9806849749022074,0.977114244222241,0.9685530099149655,0.9807653503756338,0.9811875414077229,0.9900246469463766,0.9975244453193207,0.9984809900751537,1.0,0.9958310470274216,0.9738116631759726,0.9776210068709307,0.9599721902310507,0.9623003859713165,0.9738281723233432,0.9775783863387177,0.9780626118645306,0.9844065100246906,0.979490567663039,0.9437300693587112,0.981961798126801,0.9922591950513052,0.9861955420255724,0.9895847571005163,0.9818510103101044,0.9790489616671669,0.9638106685895481,0.9752695964798485,0.9896778370414038,0.9822088131048169,0.9728434539253639,0.9776715036696392,0.9815670167645986,0.9637265968040716,0.9448337677263156,0.960170820492117,0.9807403545538861,0.92772455564376,0.9539851442218256,0.9764747395745674,0.9956921446170809,0.9841929164773197,0.979078251178925,0.9825733296691141,0.9746177048263422,0.9598550574910323
Soch,0.9730573409767636,0.9696516726369083,0.9720190123026367,0.9752362061742152,0.9538205572046217,0.9801610611193016,0.97980143281881,0.9730637334855381,0.9708920956532717,0.9755892036438911,0.9895863749250489,0.9831158452492825,0.9722141054018488,0.9739238022977401,0.9710856865319137,0.9895578746436745,0.986156396617697,0.9849640962420747,0.9692115864298314,0.9812511119421027,0.9512852639619747,0.9411759840888171,0.9754195943342623,0.9814987719698716,0.9820018152485104,0.962055590021291,0.9707202902242051,0.967591767268237,0.9670943941882904,0.982856117923367,0.9846685814061391,0.9710015692020977,0.964335360338365,0.9546470596191113,0.9540194667274533,0.974979939598579,0.9636872496091178,0.9759104882664802,0.9879566375834075,0.9536862443140431,0.9846294807245438,0.9726890103720375,0.9942201891221164,0.989972195921065,0.9865065385156393,0.9854398635496595,0.9675690814562037,0.9820612556241596,0.9631162970229034,0.9792176816961642,0.9578269565527595,0.9916502119278189,0.9819766786554062,0.9621074430845122,0.9846977637446637,0.9691421165064903,0.986591681131931,0.9836119005429319,0.9556597936917554,0.9750266239120666,0.9701943038892095,0.951847227560839,0.9681059349833026,0.9847492259493928,0.9979581150067747,0.9974540304657289,0.9931533719423482,0.9958310470274216,1.0000000000000002,0.9717922620414042,0.9763719085876678,0.9499094763278589,0.9533582979544664,0.9718669454435,0.9735419864153837,0.9830272785031463,0.9838018905659655,0.9750932073607319,0.94106323204953,0.9808788236323026,0.9876332210551918,0.9836079164492316,0.9864766221661109,0.9811194770638462,0.9756171300495464,0.9669971314649156,0.9571918600431949,0.9823909968821393,0.978641215864309,0.9723449842378049,0.9736812800801397,0.9759043282908966,0.9536650883133931,0.9516867534218333,0.960285155671387,0.9784677955223589,0.932733465472157,0.9609278331066982,0.9790378274876279,0.9918157268044427,0.9750131637678501,0.9731035087791896,0.9657872265644274,0.9715279518136773,0.9628710826697292
Sagarsari Chokho Maya,0.9835373526069369,0.985210536447656,0.979786077138699,0.987042761391135,0.9747388382676564,0.984971579274923,0.9892775622292524,0.9828977569559529,0.9870604153998335,0.9899318901455761,0.9889647441347225,0.9901217360594728,0.9943716357582691,0.9910482381738833,0.9960381361211647,0.9895536911504091,0.9883922578005763,0.9780296336209588,0.9857713844512555,0.9875002519131025,0.9811735788833684,0.9422883497985988,0.9867223302258935,0.9825202390436,0.9827215083712967,0.9893602266095881,0.9755868012130506,0.9871090852418095,0.9815207612406143,0.9867669805516631,0.9641470644175638,0.9794405205024459,0.9677870130566445,0.9230647288148827,0.9517640439890981,0.9578655491911932,0.9528278096134624,0.9701858579312271,0.961322105806002,0.9692141253051337,0.9895119337813684,0.9666020062309012,0.9843386238152482,0.9667879552662398,0.9727778906131984,0.9827023393166863,0.9742483308586908,0.9879992287589954,0.9702499851903059,0.9731882283116464,0.9378196577800031,0.9670448954513573,0.9872652558155399,0.946647323895216,0.97565261430793,0.9476009327748354,0.9720951043390152,0.9637282470789766,0.9851803894671286,0.9904691578891244,0.9875195633611794,0.9801059825221361,0.9821301292084835,0.9790497954439031,0.9643792106134155,0.9711573204212273,0.971625230004883,0.9738116631759726,0.9717922620414042,1.0,0.9942637223904439,0.9853806694670126,0.9902664254274628,0.9802001607705476,0.9849016391307717,0.98964573514865,0.9853918052640276,0.9846868327219033,0.9858924916869877,0.9906375893081913,0.9840323938848785,0.9933362043098771,0.9755617913194289,0.9542888376788186,0.9877534674784121,0.9754274221068272,0.9528404600717264,0.9881871849338012,0.9943125555721215,0.9889454167057447,0.9953163022565479,0.990788041742288,0.9885353711471728,0.9874849377523367,0.986911569260262,0.9949040331316692,0.9808495777505833,0.9883545063955627,0.9935780835527273,0.9704165045341435,0.9900120454602069,0.9820322370911566,0.9639230360825702,0.9887176222474605,0.9914064516155133
Timilai Dekhera,0.9906139025058378,0.9906996816938584,0.9896489064702835,0.9889150109375395,0.9885951281853308,0.9886722753437266,0.9939184695331271,0.9840042729621087,0.9870033959695341,0.9803335084050088,0.9878623639353605,0.9883222954575216,0.9901688609621776,0.9849440618614637,0.9923877570064422,0.9866729566809158,0.987090339560825,0.9716573502481594,0.9763467066279472,0.9830601250068919,0.9683633058591411,0.9479566498222503,0.989615523036296,0.9826494643193809,0.9857035692301582,0.9922393352558154,0.9805610866742832,0.986983087041224,0.9845057382596183,0.9828110144936014,0.9749630868406854,0.9875188895347018,0.96729877001081,0.9424292203558937,0.9522576613291268,0.9670404058009445,0.966142160079622,0.9756990210272883,0.9695912572082447,0.9800402055088536,0.9896771785592583,0.9767560258206569,0.9829054930063937,0.9700323435181335,0.969840809352259,0.9802977120580743,0.9761741645188357,0.9923446733148319,0.9688728500502062,0.9710288642153018,0.9369800279566415,0.9744316663439588,0.9807902083316603,0.9591932836579402,0.9803206724734039,0.948351531887944,0.973615058516928,0.9619804408707762,0.9819147119245405,0.9827055411661576,0.9885366862375098,0.9749124821588412,0.9788713522946545,0.9748603478131785,0.9716288474726023,0.9747487907590626,0.9749389199416529,0.9776210068709307,0.9763719085876678,0.9942637223904439,1.0000000000000002,0.9695124730987483,0.9786215622950609,0.9887269046755885,0.9931812295625013,0.9917344721506425,0.9895230712773296,0.9825887668603491,0.9784976826763403,0.9930051540296423,0.9898979641039525,0.9951438372750625,0.9825267149590461,0.963757302180706,0.9820328152250091,0.9790535926912216,0.9474648774135376,0.9797376478355305,0.9970778025363406,0.9886884996135056,0.9955115967471996,0.9844864149942744,0.9781314236816,0.9812302217697654,0.988535908685977,0.9951659342759492,0.9761526951374907,0.988460926606375,0.99403816570318,0.9751854005108352,0.9900136602088236,0.9875837220641287,0.9658705827321498,0.9804303041673519,0.9905429187322687
Bigrau Jasto Lagchha,0.9553445495629557,0.9582510231330501,0.9600109907711423,0.9600672572585774,0.9390006958541539,0.9560275894330683,0.9702954465672887,0.9600373544244036,0.965145290365716,0.9788592446221309,0.9723241725039766,0.9734260307635578,0.97757311401555,0.9724793237197936,0.9745762747552779,0.9782821255917988,0.9641153952480468,0.9578968382916565,0.9753948618030981,0.9775544539679599,0.9642109008708283,0.9279860682827334,0.9785580604535435,0.9808706746655657,0.974460916462084,0.9783802689954844,0.9721627229061928,0.9834541069135703,0.9741846067678994,0.9743365652933377,0.9412371093227858,0.9602059209701294,0.9703202389203363,0.8937109409544453,0.9268552496596469,0.9446455090475167,0.9228577495029888,0.9537502072771237,0.9377615974646255,0.9399421713155472,0.9744286006406636,0.9387987518258671,0.9668173388265271,0.9617637289398995,0.9721457996627593,0.9827893462882265,0.9758330926955283,0.9682588649330365,0.9703495429049432,0.9691454808137933,0.9456895468331377,0.9444381949507976,0.9741165918654628,0.9291549550086122,0.9631065511869858,0.9459039699615693,0.9624928965938574,0.9568771512965495,0.9800709395598289,0.9880506789949147,0.975939632393333,0.98447587017655,0.9815778680722007,0.9673562483291746,0.9372705327084557,0.9538915948889474,0.9584936462864434,0.9599721902310507,0.9499094763278589,0.9853806694670126,0.9695124730987483,1.0000000000000004,0.9919120102807071,0.957330298837435,0.9626859748553122,0.9657145955378152,0.9622188991560121,0.9712021608036441,0.9643516614868569,0.9638232020778349,0.9658056644760297,0.9767293253461757,0.9529030907189993,0.9303070933809173,0.9869225298736479,0.9449334664839643,0.962843083939178,0.9865042567738818,0.97472286605476,0.975072079306386,0.9762699675711836,0.9902550018507646,0.9951491309176368,0.9660354042936228,0.9660578429003508,0.9737913136945519,0.9576835243529305,0.9613634619556044,0.964840735616759,0.9577794334223194,0.9805858141953453,0.9609477366984399,0.9611544192368919,0.9895645040667485,0.9653415480556262
Bistarai,0.9692933680083745,0.9707988528922451,0.9715512150464152,0.9714119388195066,0.9573694704923742,0.972042892722961,0.9824183261708803,0.9779796170545385,0.9686966258386258,0.9855011536598772,0.9775230601734591,0.9787886332689237,0.9902370537519268,0.9878055521480285,0.9862948308351736,0.9761705206122402,0.9668768352431505,0.958739245252726,0.9706288981516537,0.9737276095669265,0.965966451478266,0.9345490068556737,0.9797616987889146,0.9754244578211518,0.9786237019586722,0.9872742369662063,0.9711862328805593,0.9885777187500111,0.980590580211186,0.9869861994014101,0.9558095617714178,0.9706893043229273,0.9767648056241843,0.9135130310246036,0.9279630554712203,0.949665782564794,0.9400951995624893,0.9616213045141323,0.9414746432048937,0.9584682528541371,0.9839079347437675,0.9548695867366365,0.9702268047032602,0.9601869377354212,0.9703965649704044,0.9789100661001763,0.9663408875877355,0.9772678997259812,0.9719128009714604,0.9677501250351759,0.9365006320722249,0.9534428456553395,0.9741960064880492,0.9346250767289737,0.9639708100418217,0.9463173907324621,0.9643230307028545,0.9556022196682185,0.9916462536280528,0.9944766781293614,0.9903198445471886,0.9891008571443629,0.9780722568528281,0.9720048474117974,0.9428347690836282,0.9569993611826642,0.9606241186707759,0.9623003859713165,0.9533582979544664,0.9902664254274628,0.9786215622950609,0.9919120102807071,1.0000000000000002,0.9757342585494759,0.979955356642389,0.9758637279354011,0.9713312905817073,0.9747281144658322,0.9766256498810464,0.9799384746810135,0.9714829378419316,0.9811051951603046,0.9687256007328883,0.94314130349562,0.9859910069678953,0.9711788497149964,0.9566307791369929,0.986215754016376,0.9864771791227235,0.9851397809765953,0.9882669421126207,0.991588590103132,0.9900887805391989,0.9795452691528461,0.9844127118399013,0.9856710752082984,0.9675173817411807,0.9756377789457085,0.9799325242500492,0.95879965383972,0.9891206431920456,0.9762939602973331,0.9681122223143034,0.9840545177822464,0.9805359704966725
Pani Paryo,0.9953161655928517,0.9934338522331762,0.980047113602768,0.9826302797647385,0.989413232826636,0.9848708689946363,0.9922200618565649,0.9903580240362527,0.9663686812200254,0.9693087275588794,0.9851959495757158,0.9824948938703774,0.9826170656086811,0.9849857328400071,0.9844921320234242,0.9776219859639348,0.9750254906718662,0.9542065667653925,0.9477223490454885,0.9604878315610947,0.9399220551618216,0.9689369245224196,0.9798992324622373,0.9775085646869209,0.9812345918184245,0.9871248394678053,0.9726422944368374,0.9833074505545109,0.9814149718697476,0.9855120507361101,0.9795308008996094,0.9917648110268241,0.9695187172555563,0.9687845740535669,0.9447294854968918,0.9820124184700453,0.9865596723715572,0.9871550082011453,0.9732149838486654,0.9920964429508246,0.9879122258098021,0.9803894028004341,0.9714701849434821,0.9710148385885623,0.9702546201511593,0.9778874329851422,0.9635660683443754,0.9940798976316313,0.9798079751370226,0.9587846345402844,0.9241370178211982,0.9793275144422221,0.9632328151783914,0.9781530415163908,0.9740254951124732,0.9388144085619087,0.9712318124146924,0.9561570439392524,0.9779645799289552,0.9852403439426762,0.9937304691306679,0.971284255492101,0.970513258653883,0.9720677869931169,0.9695779512975531,0.9686087070804074,0.9663951353233883,0.9738281723233432,0.9718669454435,0.9802001607705476,0.9887269046755885,0.957330298837435,0.9757342585494759,0.9999999999999998,0.9981591505964901,0.9820857301282867,0.9757731641727938,0.9608522256616345,0.9537517918148779,0.9855097969316469,0.9797450367599182,0.9811465170828784,0.992003647753574,0.9803563203579392,0.9797559827029273,0.9902032786104997,0.9354767330005179,0.9713424353421775,0.9909810366070916,0.993057244842091,0.9868737360001939,0.9809120481545125,0.9608546071842125,0.977404712891567,0.992501225664193,0.9857739251775146,0.9525472978396479,0.9834879863473306,0.9863357722052866,0.9721253192445941,0.9894369523933472,0.9949831522421979,0.9698353229120388,0.9658202094268429,0.9870837055073841
Timra Dui Aankhama,0.9929542824527183,0.9909675368253416,0.9880654808458149,0.9835114199717289,0.9893883005705395,0.9865257884526977,0.9947627614793728,0.989635464658655,0.9730635357846844,0.9742465073114256,0.9857093464655603,0.9837802987156568,0.9877300771623407,0.9861808453435333,0.9866823080727397,0.9801598287996501,0.9755304619050843,0.9578405764996651,0.9573937490989514,0.969810630485991,0.9476092356733112,0.9592827685894829,0.9860066449630415,0.9801889310570382,0.986889147687687,0.9919940986643829,0.9794995531048277,0.9886220978443625,0.9867040694492786,0.9879730690634015,0.9828882559492971,0.9925196575989302,0.9767350092119528,0.9634572731335862,0.943170517219942,0.977490517409785,0.9793714226109846,0.9846076231406091,0.9707772609598667,0.9872940016105514,0.9914614108359792,0.9815847010308378,0.9762707935263836,0.9742750341905099,0.9734617300081757,0.9807597761183418,0.9707960871156869,0.9938797916497962,0.9778522629535317,0.9673709293798707,0.9366867910085058,0.979762229817708,0.9698701279758039,0.9708825039566369,0.979131261391067,0.9505582175309327,0.975029724051525,0.9609739997029737,0.9851173896363753,0.9867290221214222,0.9948796390347999,0.9787542633755988,0.9765058804425363,0.9743539193708833,0.9698799603044658,0.972713882731959,0.9729694565073859,0.9775783863387177,0.9735419864153837,0.9849016391307717,0.9931812295625013,0.9626859748553122,0.979955356642389,0.9981591505964901,1.0000000000000002,0.9862327487017747,0.9828706889377573,0.9720698405674716,0.9635386428331888,0.9898494567523258,0.9861750170057049,0.9875252962964248,0.9915801837716253,0.9761645215795903,0.9814119891111001,0.9885088602800204,0.9476775941811104,0.9767262648643242,0.9957496464510274,0.9926537807947301,0.9924119399789342,0.9846100301261406,0.9695751472498183,0.9769584935555835,0.9929710519131884,0.9900340220894304,0.9596248482014765,0.9833581880351729,0.988996857136309,0.9761013571667664,0.9926630315127921,0.9946121689324848,0.9744173256098733,0.972035188948064,0.9866927881826724
Akorinchhu,0.9825300324016562,0.9836353804385829,0.9853422826339894,0.9940014708637444,0.9756404007518868,0.9956264854618784,0.9932591626908875,0.9861808304518643,0.9924219337643868,0.9904878624779679,0.9905501682393177,0.9956871669676156,0.9938497304480951,0.9895489951169018,0.9919878449572918,0.9873271267408807,0.9910981552343366,0.9838789288191627,0.9789929636221449,0.9809795004952174,0.9798103757071249,0.9464655148798797,0.9755367416421808,0.9744683177930233,0.9760496690860653,0.9771773053304821,0.9644430476835458,0.9732778183418218,0.9677660039764316,0.988350430904225,0.9694060705241576,0.9706239386146388,0.9632960288728915,0.9282324739902695,0.9675917202297385,0.9630696743995724,0.9563342417228194,0.9708988896394469,0.9735976595092062,0.9742000318028115,0.9886738488544589,0.9716879324383886,0.9923896196345527,0.9716312005672315,0.96829377981731,0.9783540482300477,0.9671784652856734,0.9911067486158652,0.9610872802968171,0.9764308136164629,0.9305901427423089,0.9772618073550582,0.9871671582789115,0.9465673161260064,0.9756954661098015,0.9484293838302338,0.9801321426093972,0.9698328770039153,0.9725005962240495,0.9822160258444882,0.9828150644398688,0.9633353636202499,0.9645030463326582,0.9827842290795769,0.9819512184692845,0.9797816960878116,0.9775013359235682,0.9780626118645306,0.9830272785031463,0.98964573514865,0.9917344721506425,0.9657145955378152,0.9758637279354011,0.9820857301282867,0.9862327487017747,1.0,0.9911841261583957,0.9851998613973536,0.9786800764843168,0.9905021085679295,0.9842884392795022,0.9909632271677559,0.9795308883582077,0.9570475476446885,0.9814577534382258,0.9833316303564136,0.9412688267548411,0.9785537261596866,0.9917616625202432,0.9862245315490936,0.9901522282215862,0.9831649441634784,0.9715380190943363,0.9840068204189711,0.985191592127651,0.9902056922602278,0.9795396420292997,0.9902776956473088,0.9921431856982997,0.9717302927087872,0.9796322898332744,0.9740495858934479,0.9503886311931468,0.9819271221881266,0.9866274058345946
Daya Baya,0.9740317526577366,0.9728134127851735,0.9914714467205453,0.9873395277913496,0.9691704679555768,0.9896129565898498,0.9882605770286909,0.9692613046066019,0.9902556770380345,0.9889896030987639,0.9883458298935521,0.9869846187428423,0.9870244069200435,0.9786391044321957,0.9817918210358137,0.9853591413011586,0.9823375228874706,0.9848997561128383,0.9807356685912367,0.9872669444271495,0.9731257190014472,0.9263661250818237,0.983606356381779,0.9776329379246465,0.9860988772133803,0.9802696154999884,0.9751727146002999,0.9785101044850839,0.9779445139315092,0.9847520177305724,0.9762380190739783,0.9734837054428446,0.9744020075625983,0.9282766909970617,0.9573503181473111,0.9576427800651723,0.9447790613122716,0.965127186042236,0.9746929344484221,0.9559256365460596,0.9922607857031862,0.985513896477838,0.9930385753326522,0.9778884810139841,0.9729115921928754,0.978261865027155,0.9709544184657929,0.9822840961821663,0.9583263226148897,0.9852021598908539,0.953610117806468,0.9783190511559251,0.9877305979637209,0.9380359709176699,0.9825013157255074,0.9681789152729824,0.9850787566601038,0.9805030963174411,0.9711904295102144,0.9768947862843265,0.9790173315927508,0.9641325710753327,0.9672091410352756,0.9848958693199024,0.9809935902989082,0.9848905504216673,0.9864755577711565,0.9844065100246906,0.9838018905659655,0.9853918052640276,0.9895230712773296,0.9622188991560121,0.9713312905817073,0.9757731641727938,0.9828706889377573,0.9911841261583957,1.0,0.9954785642666015,0.9760387399217265,0.9915524048464407,0.994026064147203,0.9946262158267618,0.9765381867789668,0.9588269522837536,0.9701778671444192,0.9674742127306363,0.9525674717736088,0.9829851949540791,0.9904891817796974,0.9725373030979901,0.9863920992876294,0.9763193193839674,0.9686381780578996,0.9647975029765015,0.971424004180928,0.9905305027230684,0.96418706619941,0.9772512486439702,0.9896017432319498,0.97819340146918,0.9806131259240324,0.9746646230438255,0.962607728695461,0.9839940538999858,0.9767998590025312
